5898;5.64;0;0.00;0.00;0.00;0.00;0;28;GS;EEF ;PET;
5893;6.34;0;0.00;0.00;0.00;0.00;0;28;GS;EEF ;PET;
5892;5.01;0;0.00;0.00;0.00;0.00;0;28;GS;EEF ;PET;
5891;0;160.63;0.00;0.00;0.00;0.00;0.17;27.83;GS;EEF ;GAS;
5890;0;353.83;0.00;0.00;0.00;0.00;0;28;GS;EEF ;GAS;
5889;0;14.92;0.00;0.00;0.00;0.00;0;28;GS;EEF ;GAS;
137681;0;54.72;0.00;0.00;0.00;0.00;0;28;GS;EEF ;GAS;
133598;0;320.36;0.00;0.00;0.00;0.00;0;28;GS;EEF ;GAS;
